#!Run[i,0]/   hmsP[f,1]/   hmsAng[f,2]/   shmsP[f,3]/   shmsAng[f,4]/   BCM4A_Current[f,1]/    BCM4A_Charge[f,2]/    h3of4_rate[f,3]/    p3of4_rate[f,4]/     coin_rate[f,5]/    htrk_eff[f,6]/   htrk_eff_err[f,7]/  ptrk_eff[f,8]/   ptrk_eff_err[f,9]/    cpuLT[f,10]/    tLT[f,11]/    x_bpm[f,12]/    y_bpm[f,13]/   hMisP_X[f,14]/    hMisP_Y[f,15]/    pMisP_X[f,16]/    pMisP_Y[f,17]/   ptrig6_accepted[i,18]/     ptrig6_scaler[i,19]/    edtm_accepted[i,20]/   edtm_scaler[i,21]/    pdid_e[i,22]/    pshould_e[i,23]/    hdid_h[i,24]/   hshould_h[i,25]/ 
3380		2.086714		-58.391		8.54321		12.21		56.574		194.584		0.137		160.648		0.002		0.9858		0.005		0.9675		0.0065		99.8974		92.2473		0.026502		0.016754		0.107		0.324		-0.126		-0.06		18505		18524		9519		10319		745		770		555		563
3381		2.086714		-58.391		8.54321		12.21		48.959		118.121		0.119		134.898		0.002		0.9876		0.0062		0.9584		0.0098		99.8471		93.1749		0.024161		0.021135		0.107		0.324		-0.126		-0.06		11755		11773		6744		7238		415		433		319		323
3382		2.086714		-58.391		8.54321		12.21		50.782		152.3		0.123		138.614		0.002		0.9838		0.0061		0.9658		0.0079		99.864		92.9762		0.026684		0.01859		0.107		0.324		-0.126		-0.06		14681		14701		8366		8998		536		555		424		431
3384		2.086714		-58.391		8.54321		12.21		57.78		185.49		0.14		164.547		0.002		0.9982		0.0018		0.961		0.0076		99.8575		92.2749		0.026566		0.01696		0.107		0.324		-0.126		-0.06		17525		17550		8887		9631		641		667		546		547
3385		2.086714		-58.391		8.54321		12.21		56.608		170.536		0.137		160.788		0.002		0.9873		0.0057		0.962		0.0078		99.8511		92.3656		0.026375		0.016985		0.107		0.324		-0.126		-0.06		16096		16120		8348		9038		607		631		390		395
3386		2.086714		-58.391		8.54321		12.21		55.577		174.874		0.135		157.311		0.002		0.9933		0.0039		0.957		0.0081		99.8321		92.4886		0.026336		0.017695		0.107		0.324		-0.126		-0.06		16651		16679		8730		9439		623		651		443		446
3387		2.086714		-58.391		8.54321		12.21		55.874		88.967		0.135		157.211		0.002		0.9952		0.0048		0.9755		0.0087		99.8454		92.5654		0.02572		0.015328		0.107		0.324		-0.126		-0.06		8395		8408		4420		4775		318		326		209		210

#-------------------------------------
#--------- Average Summary -----------
#-------------------------------------
# x_bpm_avg = 0.026049 cm
# y_bpm_avg = 0.017635 cm
# total_Charge = 1084.872000 mC
# cpuLT_avg = 0.998583
# tLT_avg = 0.925570
# htrk_eff_avg = 0.990051 +/- 0.001847 
# ptrk_eff_avg = 0.963303 +/- 0.003016 
