#!Run[i,0]/   hmsP[f,1]/   hmsAng[f,2]/   shmsP[f,3]/   shmsAng[f,4]/   BCM4A_Current[f,1]/    BCM4A_Charge[f,2]/    h3of4_rate[f,3]/    p3of4_rate[f,4]/     coin_rate[f,5]/    htrk_eff[f,6]/   htrk_eff_err[f,7]/  ptrk_eff[f,8]/   ptrk_eff_err[f,9]/    cpuLT[f,10]/    tLT[f,11]/    x_bpm[f,12]/    y_bpm[f,13]/   hMisP_X[f,14]/    hMisP_Y[f,15]/    pMisP_X[f,16]/    pMisP_Y[f,17]/   ptrig6_accepted[i,18]/     ptrig6_scaler[i,19]/    edtm_accepted[i,20]/   edtm_scaler[i,21]/    pdid_e[i,22]/    pshould_e[i,23]/    hdid_h[i,24]/   hshould_h[i,25]/ 
3357		2.086714		-58.394		8.54321		12.168		48.406		130.411		0.118		128.431		0.002		0.9967		0.0033		0.9637		0.0091		99.9033		92.638		0.026254		0.016997		0.107		0.324		-0.126		-0.06		12402		12414		7487		8082		425		441		303		304
3358		2.086714		-58.394		8.54321		12.168		49.162		171.513		0.119		130.879		0.002		0.9825		0.0072		0.9801		0.0057		99.8704		93.4454		0.026463		0.016887		0.107		0.324		-0.126		-0.06		16181		16202		9780		10466		591		603		336		342
3359		2.086714		-58.394		8.54321		12.168		51.471		176.824		0.125		139.97		0.002		0.9894		0.0047		0.9638		0.0075		99.8925		92.8779		0.026513		0.016795		0.107		0.324		-0.126		-0.06		16731		16749		9572		10306		613		636		466		471
3360		2.086714		-58.394		8.54321		12.168		58.332		201.864		0.141		168.155		0.003		0.9887		0.0046		0.9609		0.0073		99.8433		91.706		0.026194		0.017291		0.107		0.324		-0.126		-0.06		19112		19142		9520		10381		712		741		526		532
3361		2.086714		-58.394		8.54321		12.168		56.974		165.461		0.138		163.299		0.002		0.9854		0.0055		0.9567		0.0085		99.8732		92.4242		0.027402		0.016592		0.107		0.324		-0.126		-0.06		15750		15770		8052		8712		574		600		471		478
3362		2.086714		-58.394		8.54321		12.168		58.095		144.538		0.141		167.309		0.002		0.9869		0.0059		0.9596		0.0084		99.8516		91.6667		0.026437		0.017682		0.107		0.324		-0.126		-0.06		13457		13477		6842		7464		547		570		376		381
3363		2.086714		-58.394		8.54321		12.168		58.317		197.512		0.141		167.951		0.003		0.9847		0.0058		0.9596		0.0075		99.8282		92.2744		0.026703		0.016731		0.107		0.324		-0.126		-0.06		18598		18630		9376		10161		689		718		451		458
3364		2.086714		-58.394		8.54321		12.168		55.862		169.768		0.136		159.802		0.002		0.994		0.0034		0.9545		0.0085		99.8046		92.7717		0.026381		0.016726		0.107		0.324		-0.126		-0.06		16343		16375		8458		9117		608		637		500		503
3365		2.086714		-58.394		8.54321		12.168		57.883		176.715		0.14		166.349		0.003		0.9838		0.0057		0.9633		0.0076		99.8936		92.2044		0.026457		0.016727		0.107		0.324		-0.126		-0.06		16907		16925		8445		9159		604		627		485		493
3366		2.086714		-58.394		8.54321		12.168		56.951		163.437		0.138		163.52		0.002		0.9937		0.0037		0.9585		0.0083		99.8311		92.2988		0.026534		0.016684		0.107		0.324		-0.126		-0.06		15370		15396		7946		8609		577		602		471		474
3367		2.086714		-58.394		8.54321		12.168		57.942		196.851		0.141		166.811		0.003		0.9965		0.0024		0.9501		0.0085		99.8193		92.1907		0.026596		0.017235		0.107		0.324		-0.126		-0.06		18780		18814		9397		10193		648		682		577		579

#-------------------------------------
#--------- Average Summary -----------
#-------------------------------------
# x_bpm_avg = 0.026539 cm
# y_bpm_avg = 0.016941 cm
# total_Charge = 1894.894000 mC
# cpuLT_avg = 0.998538
# tLT_avg = 0.924257
# htrk_eff_avg = 0.989432 +/- 0.001452 
# ptrk_eff_avg = 0.960770 +/- 0.002392 
